Property Reference,Works Order Reference,Job Trade Code,Works Order Raised Date
10189,3015936/1,PLUMBING,2/18/2021
10189,3031638/1,CARPENTRY,3/18/2021
10191,2888438/1,ELECTRICAL,6/23/2020
10191,2917096/1,CARPENTRY,8/18/2020
10191,2917096/2,CARPENTRY,9/9/2020
10191,3017945/1,ELECTRICAL,2/22/2021
10193,2911852/1,PLUMBING,8/6/2020
10193,2925258/1,PLUMBING,9/3/2020
10193,2953765/1,ROOFING,10/26/2020
10211,2915168/1,PLUMBING,8/13/2020
10211,2927757/2,PLASTERWRK,9/18/2020
10211,2927757/3,PLASTERWRK,9/18/2020
10214,2924312/1,ELECTRICAL,9/1/2020
10214,2959221/1,ELECTRICAL,11/5/2020
10217,2877654/1,CARPENTRY,6/1/2020
10217,2935517/1,ELECTRICAL,9/23/2020
10217,2988256/1,DECORATING,1/4/2021
10218,2905167/1,PLUMBING,7/24/2020
10218,2905181/1,CARPENTRY,7/24/2020
10218,2905197/1,ELECTRICAL,7/24/2020
10218,2923736/1,CARPENTRY,9/1/2020
10218,2923736/2,CARPENTRY,9/1/2020
10218,2923748/1,DECORATING,9/1/2020
10218,2923748/1,PLUMBING,9/1/2020
10221,2877776/1,ELECTRICAL,6/1/2020
10224,2984967/1,ELECTRICAL,12/21/2020
10224,2994026/1,ELECTRICAL,1/12/2021
10225,2891412/1,ELECTRICAL,6/29/2020
10225,2911627/1,ELECTRICAL,8/6/2020
10226,2891297/1,PLUMBING,6/29/2020
10226,2916258/1,PLASTERWRK,8/17/2020
10226,2916258/1,WALLFLOOR,8/17/2020
10226,2975234/1,CARPENTRY,12/3/2020
10226,2975234/1,PLUMBING,12/3/2020
10226,2975239/1,PLUMBING,12/3/2020
10226,2975357/1,ADAPTATION,12/3/2020
10226,2975357/1,PLUMBING,12/3/2020
10227,2887023/1,ELECTRICAL,6/19/2020
10227,2887029/1,ELECTRICAL,6/19/2020
10227,2887030/1,PLUMBING,6/19/2020
10227,2984767/1,PLASTERWRK,12/21/2020
10227,2984767/1,WALLFLOOR,12/21/2020
10227,2984767/2,CLEANCLEAR,2/1/2021
10227,2984767/3,DECORATING,2/11/2021
10227,2984767/4,CARPENTRY,2/15/2021
10227,2984767/4,DECORATING,2/15/2021
10227,3011477/2,ROOFING,2/11/2021
10227,3011477/3,CARPENTRY,2/11/2021
10227,3011477/4,BRICKWORK,2/16/2021
10227,3011477/5,ELECTRICAL,2/16/2021
10227,3024167/1,DECORATING,3/4/2021
10228,2973061/1,PLUMBING,11/30/2020
10230,3000497/1,ROOFING,1/22/2021
10230,3000499/1,PLUMBING,1/22/2021
10230,3005305/1,ROOFING,2/1/2021
10232,3006831/1,CARPENTRY,2/3/2021
10232,3009374/1,PLUMBING,2/8/2021
10234,2877419/1,PLUMBING,6/1/2020
10235,2891378/1,ELECTRICAL,6/29/2020
10235,2891396/1,GROUNDWORK,6/29/2020
10235,2945611/1,PLUMBING,10/12/2020
10235,2958808/1,PLUMBING,11/4/2020
10235,3017609/1,PLUMBING,2/22/2021
10235,3035940/1,PLUMBING,3/26/2021
10240,2966927/1,PLUMBING,11/19/2020
10244,2869722/1,ELECTRICAL,5/6/2020
10244,2958364/1,CARPENTRY,11/4/2020
10247,2885986/1,ROOFING,6/17/2020
10247,2987611/1,PLUMBING,12/30/2020
10248,2899940/1,CARPENTRY,7/13/2020
10249,2952510/1,CARPENTRY,10/23/2020
10250,2992922/1,PLUMBING,1/11/2021
10250,3030215/1,CARPENTRY,3/15/2021
10250,3030215/1,DECORATING,3/15/2021
10250,3030215/2,GLAZING,3/23/2021
10250,3030307/1,ELECTRICAL,3/15/2021
10250,3030307/2,ELECTRICAL,3/16/2021
10250,3034604/1,FENCING,3/24/2021
10251,2959712/1,ELECTRICAL,11/6/2020
10251,2963414/1,PLUMBING,11/13/2020
10252,2864434/1,PLUMBING,4/16/2020
10252,2933035/1,PLASTERWRK,9/18/2020
10252,2933035/1,WALLFLOOR,9/18/2020
10252,2933043/1,PLUMBING,9/18/2020
10252,2955342/1,BRICKWORK,10/29/2020
10252,2955342/1,CARPENTRY,10/29/2020
10252,2955342/1,PLUMBING,10/29/2020
10252,2955342/1,ROOFING,10/29/2020
10252,2969973/1,ELECTRICAL,11/25/2020
10252,2981634/1,ROOFING,12/15/2020
10252,2981715/1,ELECTRICAL,12/15/2020
10252,2999070/1,CARPENTRY,1/20/2021
10252,3011501/1,ROOFING,2/11/2021
10252,3011506/1,DECORATING,2/11/2021
10253,2907314/1,FENCING,7/28/2020
10253,2907314/2,CARPENTRY,7/30/2020
10253,2907314/2,FENCING,7/30/2020
10253,2946729/1,PLUMBING,10/13/2020
10253,2961009/1,DRAINAGE,11/9/2020
10253,2961032/1,GLAZING,11/9/2020
10253,2961036/1,CARPENTRY,11/9/2020
10253,2961036/1,FENCING,11/9/2020
10253,3001456/1,BRICKWORK,1/25/2021
10253,3001456/1,PLUMBING,1/25/2021
10253,3001464/1,ROOFING,1/25/2021
10253,3003078/1,DRAINAGE,1/27/2021
10253,3013896/1,ROOFING,2/15/2021
10253,3013898/1,BRICKWORK,2/15/2021
10253,3013898/2,CARPENTRY,2/25/2021
10253,3034212/1,PLUMBING,3/23/2021
10253,3034216/1,CARPENTRY,3/23/2021
10253,3034216/1,FENCING,3/23/2021
10254,2891302/1,ROOFING,6/29/2020
10254,2963564/1,CARPENTRY,11/13/2020
10254,3036614/1,PLUMBING,3/29/2021
10254,3036614/2,PLUMBING,3/30/2021
10254,3036618/1,ELECTRICAL,3/29/2021
10255,2897843/1,PLUMBING,7/8/2020
10255,2909885/1,CARPENTRY,8/3/2020
10255,2909885/1,PLASTERWRK,8/3/2020
10255,2909885/2,CLEANCLEAR,8/3/2020
10255,2909885/2,ELECTRICAL,8/3/2020
10255,2909885/2,PLASTERWRK,8/3/2020
10255,2917028/1,CARPENTRY,8/18/2020
10255,2917028/2,ROOFING,8/28/2020
10255,2922843/1,ELECTRICAL,8/28/2020
10255,2928339/1,ELECTRICAL,9/9/2020
10255,2961840/1,ELECTRICAL,11/10/2020
10255,2961843/1,ELECTRICAL,11/10/2020
10255,3027049/1,PLUMBING,3/9/2021
10255,3027049/2,CARPENTRY,3/10/2021
10255,3027049/2,PLUMBING,3/10/2021
10256,2863198/1,PLUMBING,4/8/2020
10256,3023260/1,PLUMBING,3/3/2021
10257,2867768/1,CARPENTRY,4/28/2020
10257,2867883/1,CARPENTRY,4/29/2020
10257,2870995/1,PLUMBING,5/11/2020
10257,2916824/1,CARPENTRY,8/17/2020
10257,2916824/2,CARPENTRY,8/18/2020
10257,2916824/2,PLUMBING,8/18/2020
10257,2917005/1,PLUMBING,8/18/2020
10257,2920240/1,PLUMBING,8/24/2020
10257,2920240/1,ROOFING,8/24/2020
10257,2920242/1,CARPENTRY,8/24/2020
10257,2920242/1,DRAINAGE,8/24/2020
10257,2920242/1,PLUMBING,8/24/2020
10257,3022490/1,BRICKWORK,3/2/2021
10257,3022490/2,BRICKWORK,3/19/2021
10259,2916571/1,PLUMBING,8/17/2020
10260,2879094/1,DRAINAGE,6/3/2020
10260,2879094/1,PLUMBING,6/3/2020
10260,2935989/1,CARPENTRY,9/24/2020
10260,2935994/1,ROOFING,9/24/2020
10260,2960145/1,CARPENTRY,11/7/2020
10260,2960145/2,CARPENTRY,11/9/2020
10260,2960145/2,GLAZING,11/9/2020
10260,2988663/1,PLUMBING,1/4/2021
10260,2988666/1,ELECTRICAL,1/4/2021
10260,2989207/1,ELECTRICAL,1/5/2021
10260,2991424/1,CARPENTRY,1/7/2021
10260,2991424/2,CARPENTRY,1/20/2021
10260,3003415/1,PLUMBING,1/28/2021
10260,3003422/1,ELECTRICAL,1/28/2021
10260,3003422/2,ELECTRICAL,2/8/2021
10260,3009346/1,CARPENTRY,2/8/2021
10260,3009346/2,CARPENTRY,2/10/2021
10260,3009346/3,CARPENTRY,2/11/2021
10260,3011532/1,CARPENTRY,2/11/2021
10260,3036380/1,BRICKWORK,3/28/2021
10260,3036380/1,PLUMBING,3/28/2021
10261,2883082/1,CARPENTRY,6/11/2020
10261,2883082/2,CARPENTRY,6/12/2020
10261,2883085/1,ROOFING,6/11/2020
10262,2996323/1,ELECTRICAL,1/15/2021
10263,2885004/1,DRAINAGE,6/16/2020
10263,2885004/1,PLUMBING,6/16/2020
10263,2885004/2,DRAINAGE,6/17/2020
10263,2885004/2,PLUMBING,6/17/2020
10263,2885019/1,CARPENTRY,6/16/2020
10263,2897266/1,DRAINAGE,7/7/2020
10263,2897266/1,GROUNDWORK,7/7/2020
10263,2897266/2,DRAINAGE,8/10/2020
10263,2897266/2,PLUMBING,8/10/2020
10263,2931031/1,BRICKWORK,9/15/2020
10264,2864934/1,CARPENTRY,4/18/2020
10264,2886464/1,DRAINAGE,6/18/2020
10264,2886464/1,PLUMBING,6/18/2020
10264,2886469/1,PLUMBING,6/18/2020
10264,2886475/1,BRICKWORK,6/18/2020
10264,2949106/1,PLUMBING,10/17/2020
10264,2987633/1,CARPENTRY,12/31/2020
10265,3037739/1,PLUMBING,3/30/2021
10266,2943409/1,CARPENTRY,10/7/2020
10266,2944000/1,ADAPTATION,10/8/2020
10266,2944000/1,BRICKWORK,10/8/2020
10266,2944000/1,CARPENTRY,10/8/2020
10266,2951349/1,CARPENTRY,10/21/2020
10266,2964141/1,PLASTERWRK,11/16/2020
10266,2964141/1,PLUMBING,11/16/2020
10266,2964141/1,WALLFLOOR,11/16/2020
10266,2964141/2,PLASTERWRK,12/4/2020
10266,2964141/2,WALLFLOOR,12/4/2020
10266,2964141/3,PLUMBING,12/4/2020
10267,2955559/1,ELECTRICAL,10/29/2020
10267,3036569/1,ELECTRICAL,3/29/2021
10268,2952366/1,PLUMBING,10/22/2020
10268,3016285/1,CARPENTRY,2/18/2021
10268,3016285/2,CARPENTRY,2/24/2021
10268,3016285/3,CARPENTRY,2/24/2021
10268,3016285/3,PLUMBING,2/24/2021
10268,3016285/4,CARPENTRY,3/5/2021
10268,3023556/1,PLUMBING,3/3/2021
10268,3034916/1,CARPENTRY,3/24/2021
10270,2886503/1,ROOFING,6/18/2020
10270,2924888/1,CARPENTRY,9/2/2020
10270,2924888/1,FENCING,9/2/2020
10270,2924888/1,PLUMBING,9/2/2020
10270,2924888/2,CARPENTRY,9/21/2020
10270,2924888/2,GLAZING,9/21/2020
10270,2987178/1,PLUMBING,12/28/2020
10270,2987178/2,PLUMBING,1/6/2021
10270,2997628/1,WALLFLOOR,1/19/2021
10270,3005135/1,ELECTRICAL,2/1/2021
10270,3005135/2,ELECTRICAL,2/2/2021
10270,3005150/1,PLASTERWRK,2/1/2021
10270,3005150/1,WALLFLOOR,2/1/2021
10271,2917198/1,ROOFING,8/18/2020
10271,2917205/1,PLUMBING,8/18/2020
10271,2941834/1,PLUMBING,10/5/2020
10271,2952407/1,PLUMBING,10/23/2020
10271,2983566/1,ROOFING,12/18/2020
10272,2855643/2,ELECTRICAL,5/5/2020
10272,2888179/1,ELECTRICAL,6/22/2020
10272,2979279/1,ELECTRICAL,12/11/2020
10275,2901689/1,PLUMBING,7/16/2020
10275,3001293/1,CARPENTRY,1/25/2021
10275,3006959/1,BRICKWORK,2/3/2021
10275,3006959/1,PLASTERWRK,2/3/2021
10275,3006959/1,WALLFLOOR,2/3/2021
10276,2959532/1,ELECTRICAL,11/6/2020
10276,2959541/1,CARPENTRY,11/6/2020
10276,2966879/1,DECORATING,11/19/2020
10276,2975910/1,ELECTRICAL,12/4/2020
10276,2992010/1,GLAZING,1/8/2021
10276,2992010/2,CARPENTRY,1/8/2021
10276,2992010/2,GLAZING,1/8/2021
10276,2992010/3,CARPENTRY,1/8/2021
10276,3003644/1,DECORATING,1/28/2021
10276,3003644/2,DECORATING,2/3/2021
10278,2869170/1,ELECTRICAL,5/4/2020
10278,3029759/1,CARPENTRY,3/15/2021
10278,3029762/1,GROUNDWORK,3/15/2021
10278,3035603/1,GROUNDWORK,3/26/2021
10278,3037419/1,CARPENTRY,3/30/2021
10279,2884809/1,CARPENTRY,6/16/2020
10279,2888105/1,CARPENTRY,6/22/2020
10279,2911595/1,CARPENTRY,8/6/2020
10279,2921377/1,BRICKWORK,8/26/2020
10279,2921377/1,CARPENTRY,8/26/2020
10279,2921377/1,GROUNDWORK,8/26/2020
10279,2921386/1,ELECTRICAL,8/26/2020
10279,2928822/1,ELECTRICAL,9/10/2020
10279,2934064/1,CARPENTRY,9/21/2020
10279,2941583/1,ROOFING,10/5/2020
10279,2990583/1,ROOFING,1/6/2021
10280,2881950/1,CARPENTRY,6/10/2020
10280,2941451/1,PLUMBING,10/5/2020
10281,2861923/1,ELECTRICAL,4/2/2020
10281,2943156/1,ADAPTATION,10/7/2020
10281,2943156/1,ELECTRICAL,10/7/2020
10282,2875638/1,ELECTRICAL,5/26/2020
10282,2927225/1,GLAZING,9/7/2020
10282,2947636/1,PLUMBING,10/14/2020
10282,2947769/1,PLUMBING,10/14/2020
10282,3029316/1,CARPENTRY,3/12/2021
10282,3029316/1,PLUMBING,3/12/2021
10283,3009760/1,ELECTRICAL,2/9/2021
10283,3009774/1,PLUMBING,2/9/2021
10284,2847047/3,CARPENTRY,5/5/2020
10284,2882066/1,CARPENTRY,6/10/2020
10284,2882066/1,GLAZING,6/10/2020
10284,2974057/1,ELECTRICAL,12/1/2020
10284,2974057/2,ELECTRICAL,12/14/2020
10284,2987294/1,ELECTRICAL,12/29/2020
10284,3011138/1,PLUMBING,2/11/2021
10284,3011160/1,ELECTRICAL,2/11/2021
10284,3032948/1,CARPENTRY,3/22/2021
10284,3032948/1,FENCING,3/22/2021
10285,2981786/1,PLUMBING,12/15/2020
10286,2902321/1,PLUMBING,7/17/2020
10286,2981373/1,ELECTRICAL,12/15/2020
10286,2981373/2,ELECTRICAL,12/16/2020
10287,2866310/1,PLUMBING,4/22/2020
10287,2884421/1,ROOFING,6/15/2020
10287,2949830/1,CARPENTRY,10/19/2020
10287,2949830/1,GROUNDWORK,10/19/2020
10288,2864387/1,GLAZING,4/16/2020
10288,2877812/1,ELECTRICAL,6/1/2020
10288,2877818/1,ELECTRICAL,6/1/2020
10288,2920796/1,PLUMBING,8/25/2020
10288,2920796/2,CARPENTRY,9/2/2020
10288,2920796/2,FENCING,9/2/2020
10288,2920796/2,PLUMBING,9/2/2020
10288,2924982/1,ELECTRICAL,9/2/2020
10288,2924982/2,ELECTRICAL,9/23/2020
10288,2979547/1,CARPENTRY,12/11/2020
10288,2979547/2,CARPENTRY,12/14/2020
10288,2979547/2,GLAZING,12/14/2020
10288,2997336/1,CARPENTRY,1/18/2021
10288,2997338/1,ELECTRICAL,1/18/2021
10288,2997423/1,CARPENTRY,1/18/2021
10288,2997423/1,GLAZING,1/18/2021
10288,3010184/1,CARPENTRY,2/9/2021
10288,3010186/1,CARPENTRY,2/9/2021
10288,3010186/1,WALLFLOOR,2/9/2021
10288,3010192/1,CARPENTRY,2/9/2021
10288,3015092/1,PLUMBING,2/17/2021
10288,3015097/1,CARPENTRY,2/17/2021
10288,3015097/1,FENCING,2/17/2021
10288,3019773/1,ELECTRICAL,2/25/2021
10288,3030683/1,PLUMBING,3/16/2021
10288,3030683/2,PLUMBING,3/30/2021
10288,3030689/1,CARPENTRY,3/16/2021
10289,2871553/1,ELECTRICAL,5/12/2020
10290,2941947/1,ELECTRICAL,10/5/2020
10290,2946687/1,ELECTRICAL,10/13/2020
10290,2946691/1,PLUMBING,10/13/2020
10290,2954580/1,PLUMBING,10/27/2020
10290,2963628/1,ELECTRICAL,11/13/2020
10290,3010229/1,PLUMBING,2/9/2021
10291,2863437/1,CARPENTRY,4/9/2020
10291,2991872/1,CARPENTRY,1/8/2021
10291,2991872/2,PLUMBING,1/25/2021
10291,3000675/1,PLUMBING,1/24/2021
10292,2889812/1,CARPENTRY,6/25/2020
10292,2889812/2,CARPENTRY,7/7/2020
10292,2952939/1,CARPENTRY,10/23/2020
10292,2952942/1,WALLFLOOR,10/23/2020
10292,2952942/2,ROOFING,10/29/2020
10292,2968141/1,PLUMBING,11/23/2020
10292,2968260/1,ROOFING,11/23/2020
10292,2988269/1,BRICKWORK,1/4/2021
10292,2988269/2,ROOFING,1/8/2021
10292,2988278/1,DECORATING,1/4/2021
10292,3001241/1,PLASTERWRK,1/25/2021
10292,3001241/1,WALLFLOOR,1/25/2021
10292,3001248/1,ROOFING,1/25/2021
10293,2888590/1,CARPENTRY,6/23/2020
10293,2888590/1,GLAZING,6/23/2020
10293,2888600/1,PLUMBING,6/23/2020
10293,3036719/1,CARPENTRY,3/29/2021
10293,3036719/1,PLUMBING,3/29/2021
10294,2895691/1,ELECTRICAL,7/6/2020
10294,2895697/1,PLASTERWRK,7/6/2020
10294,2895697/1,WALLFLOOR,7/6/2020
10294,2941742/1,BRICKWORK,10/5/2020
10294,2941742/1,ROOFING,10/5/2020
10294,2999354/1,ELECTRICAL,1/21/2021
10294,3005131/1,BRICKWORK,2/1/2021
10294,3005131/2,BRICKWORK,2/4/2021
10294,3005131/3,BRICKWORK,2/26/2021
10294,3005131/3,PLUMBING,2/26/2021
10294,3029130/1,FENCING,3/12/2021
10295,2863393/1,BRICKWORK,4/9/2020
10295,2863393/1,ROOFING,4/9/2020
10295,2883128/1,BRICKWORK,6/12/2020
10295,2883128/1,CARPENTRY,6/12/2020
10295,2883128/1,PLUMBING,6/12/2020
10295,2885060/1,ROOFING,6/16/2020
10295,2891058/1,CARPENTRY,6/27/2020
10295,2913010/1,CARPENTRY,8/10/2020
10295,2913010/1,PLUMBING,8/10/2020
10295,2913023/1,DRAINAGE,8/10/2020
10295,2913023/1,PLUMBING,8/10/2020
10295,2924577/1,CARPENTRY,9/2/2020
10295,2926334/1,CARPENTRY,9/4/2020
10295,2937345/1,CARPENTRY,9/26/2020
10295,2937345/2,CARPENTRY,9/28/2020
10295,3007101/1,ROOFING,2/4/2021
10295,3007104/1,WALLFLOOR,2/4/2021
10295,3007104/2,PLASTERWRK,3/18/2021
10295,3007104/2,WALLFLOOR,3/18/2021
10295,3007112/1,CARPENTRY,2/4/2021
10295,3007112/1,GLAZING,2/4/2021
10295,3007112/2,CARPENTRY,2/11/2021
10295,3007112/2,GLAZING,2/11/2021
10295,3007118/1,ROOFING,2/4/2021
10295,3007121/1,BRICKWORK,2/4/2021
10295,3007121/1,ELECTRICAL,2/4/2021
10296,2869746/1,PLUMBING,5/6/2020
10296,2890165/1,BRICKWORK,6/25/2020
10296,2890165/1,ROOFING,6/25/2020
10296,2918059/1,DECORATING,8/19/2020
10296,2929594/1,ROOFING,9/11/2020
10296,3035085/1,BRICKWORK,3/25/2021
10296,3035085/1,ROOFING,3/25/2021
10297,2885382/1,PLUMBING,6/17/2020
10297,2906825/1,ELECTRICAL,7/28/2020
10297,2908094/1,PLUMBING,7/30/2020
10297,2909726/1,CARPENTRY,8/3/2020
10297,2909726/1,ELECTRICAL,8/3/2020
10297,2909726/2,BRICKWORK,8/11/2020
10297,2909726/2,ELECTRICAL,8/11/2020
10297,2919698/1,WALLFLOOR,8/24/2020
10297,2920923/1,CARPENTRY,8/25/2020
10297,2920923/1,PLASTERWRK,8/25/2020
10297,2920923/1,PLUMBING,8/25/2020
10297,2920923/1,WALLFLOOR,8/25/2020
10297,2920960/1,PLUMBING,8/25/2020
10297,2921838/1,CARPENTRY,8/27/2020
10297,3032151/1,WALLFLOOR,3/19/2021
10298,2932951/1,ROOFING,9/18/2020
10298,2944241/1,BRICKWORK,10/8/2020
10298,2990481/1,PLUMBING,1/6/2021
10299,2997395/1,CARPENTRY,1/18/2021
10299,2997400/1,ROOFING,1/18/2021
10299,3000277/1,CARPENTRY,1/22/2021
10299,3000277/1,GLAZING,1/22/2021
10300,3034260/1,ELECTRICAL,3/23/2021
10301,2951203/1,PLUMBING,10/21/2020
10301,2965214/1,ELECTRICAL,11/17/2020
10301,2981919/2,GROUNDWORK,1/14/2021
10301,2981919/3,ELECTRICAL,1/14/2021
10301,2981919/4,CARPENTRY,1/14/2021
10301,2981919/4,GLAZING,1/14/2021
10302,2905360/1,PLUMBING,7/24/2020
10302,2918539/1,BRICKWORK,8/20/2020
10302,3026979/1,CARPENTRY,3/9/2021
10302,3026979/2,CARPENTRY,3/9/2021
10303,3017996/1,ELECTRICAL,2/22/2021
10305,2997479/1,ELECTRICAL,1/18/2021
10306,2910644/1,BRICKWORK,8/4/2020
10306,2910644/2,ROOFING,8/21/2020
10306,2919256/1,CARPENTRY,8/21/2020
10306,2919256/1,GLAZING,8/21/2020
10306,2919259/1,PLUMBING,8/21/2020
10306,2957097/1,CARPENTRY,11/2/2020
10306,2957097/1,ROOFING,11/2/2020
10307,2924660/1,CARPENTRY,9/2/2020
10307,2924660/1,FENCING,9/2/2020
10307,2924660/1,GROUNDWORK,9/2/2020
10307,2924660/1,PLUMBING,9/2/2020
10307,2956603/1,DRAINAGE,10/31/2020
10307,2956603/1,PLUMBING,10/31/2020
10308,2874931/1,PLUMBING,5/22/2020
10308,2874933/1,ELECTRICAL,5/22/2020
10308,2915189/1,PLASTERWRK,8/13/2020
10308,2915189/1,ROOFING,8/13/2020
10308,2924669/1,PLUMBING,9/2/2020
10308,2928342/1,ROOFING,9/9/2020
10308,2961523/1,ROOFING,11/10/2020
10308,2985800/1,CARPENTRY,12/22/2020
10308,2999580/1,BRICKWORK,1/21/2021
10308,2999580/1,PLUMBING,1/21/2021
10308,2999580/1,ROOFING,1/21/2021
10308,3006930/1,ELECTRICAL,2/3/2021
10308,3027856/1,WALLFLOOR,3/10/2021
10309,2908950/1,CARPENTRY,7/31/2020
10309,2908950/1,PLUMBING,7/31/2020
10309,3008376/1,ELECTRICAL,2/6/2021
10310,2878102/1,ELECTRICAL,6/2/2020
10310,2878108/1,PLUMBING,6/2/2020
10310,2910456/1,ELECTRICAL,8/4/2020
10310,2910470/1,PLUMBING,8/4/2020
10310,2910470/2,CARPENTRY,8/6/2020
10310,2910470/2,ROOFING,8/6/2020
10310,3006487/1,ROOFING,2/3/2021
10311,2887933/1,PLUMBING,6/22/2020
10311,2887933/2,DRAINAGE,6/25/2020
10311,2887933/2,PLUMBING,6/25/2020
10311,2897186/1,CARPENTRY,7/7/2020
10311,2897186/1,FENCING,7/7/2020
10313,2916920/1,BRICKWORK,8/18/2020
10313,2916927/1,CARPENTRY,8/18/2020
10313,2919023/1,CARPENTRY,8/21/2020
10313,2919023/1,WALLFLOOR,8/21/2020
10313,2930885/1,BRICKWORK,9/14/2020
10313,2930885/1,PLASTERWRK,9/14/2020
10313,2930885/1,WALLFLOOR,9/14/2020
10313,2930886/1,CARPENTRY,9/14/2020
10313,2930886/1,PLUMBING,9/14/2020
10313,2934874/1,PLUMBING,9/22/2020
10313,2937567/1,PLUMBING,9/28/2020
10313,2937576/1,CARPENTRY,9/28/2020
10313,2973339/1,CARPENTRY,11/30/2020
10313,2973339/1,DECORATING,11/30/2020
10313,3002061/1,CARPENTRY,1/26/2021
10313,3002061/1,DECORATING,1/26/2021
10313,3022779/1,DRAINAGE,3/2/2021
10313,3022779/1,PLUMBING,3/2/2021
10313,3022781/1,DRAINAGE,3/2/2021
10313,3022781/1,PLUMBING,3/2/2021
10315,2943055/1,ELECTRICAL,10/7/2020
10315,2993035/1,ELECTRICAL,1/11/2021
10315,2993039/1,PLUMBING,1/11/2021
10315,2999869/1,PLUMBING,1/22/2021
10316,2934788/1,DECORATING,9/22/2020
10318,2984929/1,PLUMBING,12/21/2020
10319,2936740/1,ELECTRICAL,9/25/2020
10319,2961632/1,PLUMBING,11/10/2020
10323,2885976/1,PLUMBING,6/17/2020
10323,2885976/1,ROOFING,6/17/2020
10324,2892199/1,PLUMBING,6/30/2020
10325,3020170/1,CARPENTRY,2/25/2021
10325,3020170/1,PLASTERWRK,2/25/2021
10325,3020170/1,PLUMBING,2/25/2021
10325,3020175/1,PLUMBING,2/25/2021
10326,2879658/1,PLASTERWRK,6/4/2020
10326,2879658/1,WALLFLOOR,6/4/2020
10326,2902655/1,PLUMBING,7/20/2020
10326,2906330/1,PLUMBING,7/27/2020
10326,2906339/1,WALLFLOOR,7/27/2020
10327,2952331/1,PLASTERWRK,10/22/2020
10327,2952331/1,WALLFLOOR,10/22/2020
10327,3013024/1,BRICKWORK,2/15/2021
10327,3013024/1,ROOFING,2/15/2021
10327,3013027/1,ELECTRICAL,2/15/2021
10328,2870992/1,PLUMBING,5/11/2020
10328,2870992/1,ROOFING,5/11/2020
10328,2890960/1,PLUMBING,6/26/2020
10328,2890963/1,PLUMBING,6/26/2020
10328,2894120/1,PLUMBING,7/2/2020
10328,2902615/1,PLUMBING,7/19/2020
10328,2902615/2,PLUMBING,7/20/2020
10328,2950006/1,CARPENTRY,10/19/2020
10328,2950006/1,FENCING,10/19/2020
10329,2869708/1,CARPENTRY,5/6/2020
10329,2966432/1,CARPENTRY,11/19/2020
10329,2966439/1,DRAINAGE,11/19/2020
10329,2966439/1,PLUMBING,11/19/2020
10329,3014832/1,PLASTERWRK,2/17/2021
10329,3014832/1,WALLFLOOR,2/17/2021
10329,3014833/1,ELECTRICAL,2/17/2021
10330,2989051/2,PLUMBING,1/6/2021
10330,2990216/1,PLUMBING,1/6/2021
10330,3000817/1,CARPENTRY,1/25/2021
10330,3011911/1,PLUMBING,2/12/2021
10331,2873142/1,CARPENTRY,5/18/2020
10331,2984166/1,CARPENTRY,12/20/2020
10331,2989864/1,CARPENTRY,1/5/2021
10331,3002200/1,CARPENTRY,1/26/2021
10332,2906734/1,DECORATING,7/28/2020
10332,2906734/1,WALLFLOOR,7/28/2020
10332,2918174/1,DECORATING,8/20/2020
10332,2933475/1,ELECTRICAL,9/20/2020
10332,2933475/2,ELECTRICAL,9/21/2020
10332,2940457/1,ELECTRICAL,10/2/2020
10332,2958074/1,PLASTERWRK,11/3/2020
10332,2958074/1,WALLFLOOR,11/3/2020
10334,2888948/1,PLUMBING,6/23/2020
10334,2888957/1,CARPENTRY,6/23/2020
10334,2888957/1,FENCING,6/23/2020
10334,2888962/1,ELECTRICAL,6/23/2020
10334,2951404/1,ELECTRICAL,10/21/2020
10335,3018064/1,CARPENTRY,2/22/2021
10335,3018069/1,PLUMBING,2/22/2021
10337,2874426/1,ROOFING,5/21/2020
10337,2928895/1,ELECTRICAL,9/10/2020
10337,2928895/2,ELECTRICAL,10/7/2020
10337,2928900/1,DECORATING,9/10/2020
10337,2976680/1,DRAINAGE,12/7/2020
10337,2976680/1,PLUMBING,12/7/2020
10337,2976680/2,DRAINAGE,12/7/2020
10337,2976680/2,PLUMBING,12/7/2020
10337,2977707/1,DRAINAGE,12/8/2020
10337,2977707/1,PLUMBING,12/8/2020
10337,2977707/2,DRAINAGE,12/10/2020
10337,2977707/2,PLUMBING,12/10/2020
10337,2995766/1,CARPENTRY,1/14/2021
10337,2995766/2,GLAZING,1/15/2021
10339,2870381/1,CARPENTRY,5/7/2020
10339,2870381/1,PLUMBING,5/7/2020
10339,2871753/1,PLUMBING,5/13/2020
10341,2877978/1,PLUMBING,6/1/2020
10342,2889189/1,PLUMBING,6/24/2020
10342,2890976/1,ROOFING,6/26/2020
10343,2951621/1,ELECTRICAL,10/21/2020
10343,2951623/1,ROOFING,10/21/2020
10343,2951778/1,ELECTRICAL,10/22/2020
10343,2952173/1,ELECTRICAL,10/22/2020
10343,3035119/1,FENCING,3/25/2021
10343,3037321/1,ELECTRICAL,3/29/2021
10344,2994846/1,ELECTRICAL,1/13/2021
10345,2937109/1,PLUMBING,9/25/2020
10347,2877483/1,PLUMBING,6/1/2020
10347,2877483/1,ROOFING,6/1/2020
10347,2943594/1,ROOFING,10/7/2020
10347,3010644/1,WALLFLOOR,2/10/2021
10347,3010651/1,ELECTRICAL,2/10/2021
10349,2892086/1,PLUMBING,6/30/2020
